Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
1147,1,Raw,0,774.9823,239.6003,10.0000,0.0000
1147,1,Raw,1,853.0161,887.4891,10.0000,0.0000
1147,2,Raw,0,574.5286,225.6580,10.0000,0.0000
1147,2,Raw,1,527.2367,734.8044,10.0000,0.0000
1147,3,Raw,0,676.4718,149.7331,10.0000,0.0000
1147,3,Raw,1,708.8329,680.7458,10.0000,0.0000
1148,0,Raw,0,391.1690,137.9294,10.0000,0.0000
1148,0,Raw,1,341.7647,864.5243,10.0000,0.0000
1148,1,Raw,0,775.1683,238.6146,10.0000,0.0000
1148,1,Raw,1,853.3933,886.3687,10.0000,0.0000
1148,2,Raw,0,574.7046,224.9883,10.0000,0.0000
1148,2,Raw,1,527.4518,734.1326,10.0000,0.0000
1148,3,Raw,0,677.1975,148.9870,10.0000,0.0000
1148,3,Raw,1,709.8603,679.5947,10.0000,0.0000
1149,0,Raw,0,390.1928,136.5852,10.0000,0.0000
1149,0,Raw,1,340.0981,863.2139,10.0000,0.0000
1149,1,Raw,0,775.2799,237.7001,10.0000,0.0000
1149,1,Raw,1,853.6879,885.4481,10.0000,0.0000
1149,2,Raw,0,573.8447,224.5728,10.0000,0.0000
1149,2,Raw,1,527.4431,732.8237,10.0000,0.0000
1149,3,Raw,0,677.9322,148.2897,10.0000,0.0000
1149,3,Raw,1,710.8874,678.5196,10.0000,0.0000
1150,0,Raw,0,389.2598,135.1978,10.0000,0.0000
1150,0,Raw,1,338.7569,862.2760,10.0000,0.0000
1150,1,Raw,0,775.2571,236.8015,10.0000,0.0000
1150,1,Raw,1,853.6600,884.5231,10.0000,0.0000
1150,2,Raw,0,574.7366,223.6273,10.0000,0.0000
1150,2,Raw,1,527.6252,732.0269,10.0000,0.0000
1150,3,Raw,0,678.4884,147.5225,10.0000,0.0000
1150,3,Raw,1,711.7372,677.4710,10.0000,0.0000
1151,0,Raw,0,388.3882,134.1730,10.0000,0.0000
1151,0,Raw,1,337.4934,860.9192,10.0000,0.0000
1151,1,Raw,0,775.4787,235.9563,10.0000,0.0000
1151,1,Raw,1,854.0333,883.5669,10.0000,0.0000
1151,2,Raw,0,573.7192,223.1565,10.0000,0.0000
1151,2,Raw,1,527.5387,730.7950,10.0000,0.0000
1151,3,Raw,0,679.1173,146.6807,10.0000,0.0000
1151,3,Raw,1,712.5243,676.3365,10.0000,0.0000
