Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
83,3,Filtered_Large,1,751.219179,648.528853,76.0000,0.2
84,0,Filtered_Small,0,1130.211120,291.313178,40.0000,0.4
84,0,Filtered_Large,1,1384.136556,269.771937,53.0000,0.2
84,1,Filtered_Small,0,909.448237,265.011381,46.0000,0.3
84,1,Filtered_Large,1,1186.245982,192.068826,63.0000,0.3
84,2,Filtered_Small,0,828.086526,623.814841,31.0000,0.2
84,2,Filtered_Large,1,1046.102333,740.054222,55.0000,0.3
84,3,Filtered_Small,0,1036.796405,585.185725,57.0000,0.4
84,3,Filtered_Large,1,687.321093,636.305295,77.0000,0.3
86,0,Filtered_Small,0,1113.413917,267.395157,40.0000,0.4
86,0,Filtered_Large,1,1372.154354,245.097532,55.0000,0.2
86,1,Filtered_Small,0,836.803005,249.975733,47.0000,0.3
86,1,Filtered_Large,1,1118.777420,175.487080,64.0000,0.3
86,2,Filtered_Small,0,1725.469050,664.951028,25.0000,0.2
86,2,Filtered_Large,1,1066.832444,742.800476,55.0000,0.3
86,3,Filtered_Small,0,1098.790239,560.814988,58.0000,0.5
86,3,Filtered_Large,1,739.221777,613.625797,79.0000,0.3
87,0,Filtered_Small,0,1103.942114,260.370389,41.0000,0.4
87,0,Filtered_Large,1,1365.420954,240.642568,55.0000,0.3
87,1,Filtered_Small,0,816.058048,247.665663,48.0000,0.3
87,1,Filtered_Large,1,1100.161512,172.931247,64.0000,0.3
87,2,Filtered_Small,0,1739.043823,668.635426,41.0000,0.2
87,2,Filtered_Large,1,1078.292492,743.321828,55.0000,0.2
87,3,Filtered_Small,0,1119.219540,556.429582,59.0000,0.5
87,3,Filtered_Large,1,757.417580,609.532889,79.0000,0.3
88,0,Filtered_Small,0,1094.880332,253.196864,41.0000,0.5
88,0,Filtered_Large,1,1356.078442,232.321178,55.0000,0.3
88,1,Filtered_Small,0,790.738640,241.845031,47.0000,0.3
88,1,Filtered_Large,1,1076.548470,168.106793,65.0000,0.3
88,2,Filtered_Small,0,1091.928974,744.701975,56.0000,0.2
88,2,Filtered_Large,1,860.074174,417.472797,63.0000,0.2
88,3,Filtered_Small,0,1143.337235,550.468686,59.0000,0.5
88,3,Filtered_Large,1,777.438731,604.020205,80.0000,0.3
89,0,Filtered_Small,0,1085.058137,250.243182,42.0000,0.5
89,0,Filtered_Large,1,1348.230432,229.961485,55.0000,0.3
89,1,Filtered_Small,0,772.917651,242.707422,48.0000,0.3
89,1,Filtered_Large,1,1059.004132,167.038316,64.0000,0.3
89,2,Filtered_Small,0,1731.034268,666.499994,39.0000,0.2
89,2,Filtered_Large,1,1104.425473,742.894086,56.0000,0.2
89,3,Filtered_Small,0,1161.941021,544.189049,59.0000,0.5
89,3,Filtered_Large,1,796.019205,597.013431,81.0000,0.4
92,0,Filtered_Small,0,1014.753218,336.005575,40.0000,0.3
92,0,Filtered_Large,1,1270.434888,312.662672,54.0000,0.2
92,1,Filtered_Small,0,780.192562,339.339793,46.0000,0.3
92,1,Filtered_Large,1,1054.997195,265.073797,63.0000,0.3
92,2,Filtered_Small,0,1084.869987,613.399210,29.0000,0.2
92,2,Filtered_Large,1,1206.971903,667.802812,56.0000,0.2
92,3,Filtered_Small,0,1195.173092,502.643158,57.0000,0.4
92,3,Filtered_Large,1,848.374699,555.545210,77.0000,0.3
94,0,Filtered_Small,0,944.059180,421.116603,40.0000,0.3
94,0,Filtered_Large,1,1194.375917,392.474447,53.0000,0.2
94,1,Filtered_Small,0,778.941738,433.985195,45.0000,0.3
94,1,Filtered_Large,1,1040.980344,357.826157,62.0000,0.3
94,2,Filtered_Small,0,1304.896304,589.204073,54.0000,0.3
94,2,Filtered_Large,1,976.117864,631.435551,60.0000,0.2
94,3,Filtered_Small,0,1234.549870,450.164750,55.0000,0.3
94,3,Filtered_Large,1,903.561421,507.903326,74.0000,0.3
95,0,Filtered_Small,0,928.158616,446.286268,39.0000,0.4
95,0,Filtered_Large,1,1176.872601,414.131932,53.0000,0.2
95,1,Filtered_Small,0,777.297647,460.087627,44.0000,0.2
95,1,Filtered_Large,1,1039.349768,385.744459,62.0000,0.3
95,2,Filtered_Small,0,1325.450904,565.850691,54.0000,0.4
95,2,Filtered_Large,1,986.844646,609.401780,73.0000,0.3
95,3,Filtered_Small,0,1243.475144,432.208712,54.0000,0.3
95,3,Filtered_Large,1,916.527053,491.466241,74.0000,0.3
96,0,Filtered_Small,0,903.952337,467.273935,40.0000,0.4
96,0,Filtered_Large,1,1151.230302,432.789671,53.0000,0.2
96,1,Filtered_Small,0,769.031912,484.806764,44.0000,0.2
96,1,Filtered_Large,1,1023.304924,408.149912,64.0000,0.2
96,2,Filtered_Small,0,1354.001822,544.521437,51.0000,0.4
96,2,Filtered_Large,1,1021.883824,592.409364,72.0000,0.3
96,3,Filtered_Small,0,1262.284317,419.769104,54.0000,0.4
96,3,Filtered_Large,1,939.988727,479.714369,73.0000,0.3
97,0,Filtered_Small,0,881.597919,493.053874,39.0000,0.3
97,0,Filtered_Large,1,1127.789463,458.124710,53.0000,0.2
97,1,Filtered_Small,0,766.844639,514.755613,44.0000,0.2
97,1,Filtered_Large,1,1020.273032,436.137997,60.0000,0.3
97,2,Filtered_Small,0,1386.080544,518.093398,52.0000,0.5
97,2,Filtered_Large,1,1055.401554,569.805884,71.0000,0.3
97,3,Filtered_Small,0,1274.162300,404.341374,53.0000,0.3
97,3,Filtered_Large,1,956.528163,462.951660,72.0000,0.3
98,0,Filtered_Small,0,839.597414,518.352915,39.0000,0.3
98,0,Filtered_Large,1,1083.977666,480.244164,53.0000,0.2
98,1,Filtered_Small,0,736.705654,547.873459,42.0000,0.2
98,1,Filtered_Large,1,990.368725,467.353010,60.0000,0.3
