Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
50,1,Filtered_Small,0,1083.982870,931.463524,10.0,0.5
50,1,Filtered_Large,1,1101.558345,345.706410,10.0,0.5
50,2,Filtered_Small,0,338.221426,945.660430,10.0,0.5
50,2,Filtered_Large,1,323.855327,317.115842,10.0,0.5
50,3,Filtered_Small,0,286.205780,221.002143,10.0,0.5
50,3,Filtered_Large,1,283.289886,872.517612,10.0,0.5
52,0,Filtered_Small,0,1108.338064,245.943414,10.0,0.5
52,0,Filtered_Large,1,1113.492220,918.209820,10.0,0.5
52,1,Filtered_Small,0,1075.127897,930.966996,10.0,0.5
52,1,Filtered_Large,1,1092.582016,345.026181,10.0,0.5
52,2,Filtered_Small,0,347.793647,944.829033,10.0,0.5
52,2,Filtered_Large,1,333.486588,316.537830,10.0,0.5
52,3,Filtered_Small,0,296.319895,220.397174,10.0,0.5
52,3,Filtered_Large,1,293.292677,872.018447,10.0,0.5
53,0,Filtered_Small,0,1101.859621,245.387630,10.0,0.5
53,0,Filtered_Large,1,1107.071308,917.515898,10.0,0.5
53,1,Filtered_Small,0,1069.639953,930.489519,10.0,0.5
53,1,Filtered_Large,1,1087.280832,344.516417,10.0,0.5
53,2,Filtered_Small,0,353.703253,944.250135,10.0,0.5
53,2,Filtered_Large,1,339.155498,316.031403,10.0,0.5
53,3,Filtered_Small,0,302.231527,219.923920,10.0,0.5
53,3,Filtered_Large,1,299.359500,871.591653,10.0,0.5
54,0,Filtered_Small,0,1095.594192,244.823779,10.0,0.5
54,0,Filtered_Large,1,1100.450006,916.636065,10.0,0.5
54,1,Filtered_Small,0,1063.710143,929.900776,10.0,0.5
54,1,Filtered_Large,1,1081.622088,343.897236,10.0,0.5
54,2,Filtered_Small,0,360.102959,943.462753,10.0,0.5
54,2,Filtered_Large,1,345.079906,315.457113,10.0,0.5
54,3,Filtered_Small,0,308.354919,219.282750,10.0,0.5
54,3,Filtered_Large,1,305.866847,871.051482,10.0,0.5
55,0,Filtered_Small,0,1088.962862,244.130939,10.0,0.5
55,0,Filtered_Large,1,1093.627169,915.764419,10.0,0.5
55,1,Filtered_Small,0,1057.766124,929.244248,10.0,0.5
55,1,Filtered_Large,1,1075.858916,343.204689,10.0,0.5
55,2,Filtered_Small,0,366.511875,942.571601,10.0,0.5
55,2,Filtered_Large,1,351.162534,314.714884,10.0,0.5
55,3,Filtered_Small,0,314.562676,218.556166,10.0,0.5
55,3,Filtered_Large,1,312.358755,870.473139,10.0,0.5
56,0,Filtered_Small,0,1082.852591,243.448029,10.0,0.5
56,0,Filtered_Large,1,1087.174385,914.771018,10.0,0.5
56,1,Filtered_Small,0,1051.781062,928.491141,10.0,0.5
